"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"libtool-2.5.4","libtool","2.5.4","","x86_64-linux","/nix/store/16zzxb2nlfckarm50ddcc2p946dyfxf2-libtool-2.5.4","['/nix/store/16zzxb2nlfckarm50ddcc2p946dyfxf2-libtool-2.5.4']","/nix/store/rskbpl2zs0zfx5kg4zqqpwx6cyrnzwkj-libtool-2.5.4.drv","cpe:2.3:a:gnu:libtool:2.5.4:*:*:*:*:*:*:*","pkg:nix/libtool@2.5.4","","libtool","2.5.4","https://www.gnu.org/software/libtool/","False","GNU Libtool, a generic library support script","gpl2Plus","GPL-2.0-or-later",""
"libtool-2.5.4.tar.gz","libtool-2.5.4.tar.gz","","","builtin","/nix/store/jajhcicf36zaby6nqdsrz5qcl2hqbx3a-libtool-2.5.4.tar.gz","['/nix/store/jajhcicf36zaby6nqdsrz5qcl2hqbx3a-libtool-2.5.4.tar.gz']","/nix/store/izbfj3rckm6lyip0y99dw9hyyap52kg6-libtool-2.5.4.tar.gz.drv","cpe:2.3:a:libtool-2.5.4.tar.gz:libtool-2.5.4.tar.gz::*:*:*:*:*:*:*","pkg:nix/libtool-2.5.4.tar.gz","https://ftpmirror.gnu.org/libtool/libtool-2.5.4.tar.gz","","","","","","","",""
"libtool-2.5.4.tar.gz","libtool-2.5.4.tar.gz","","","x86_64-linux","/nix/store/jajhcicf36zaby6nqdsrz5qcl2hqbx3a-libtool-2.5.4.tar.gz","['/nix/store/jajhcicf36zaby6nqdsrz5qcl2hqbx3a-libtool-2.5.4.tar.gz']","/nix/store/v41frf2wic3qi3jr7rkckky4pf2si77n-libtool-2.5.4.tar.gz.drv","cpe:2.3:a:libtool-2.5.4.tar.gz:libtool-2.5.4.tar.gz::*:*:*:*:*:*:*","pkg:nix/libtool-2.5.4.tar.gz","mirror://gnu/libtool/libtool-2.5.4.tar.gz","","","","","","","",""
"libunistring-1.4.1","libunistring","1.4.1","","x86_64-linux","/nix/store/hjwppd89fk8781xl4r35xqlddwqi5f66-libunistring-1.4.1","['/nix/store/hjwppd89fk8781xl4r35xqlddwqi5f66-libunistring-1.4.1']","/nix/store/j800s5phgfn9jg7iyiys89qjcr5hxriz-libunistring-1.4.1.drv","cpe:2.3:a:libunistring:libunistring:1.4.1:*:*:*:*:*:*:*","pkg:nix/libunistring@1.4.1","","libunistring","1.4.1","https://www.gnu.org/software/libunistring/","False","Unicode string library","lgpl3Plus","LGPL-3.0-or-later",""
"libunistring-1.4.1.tar.gz","libunistring-1.4.1.tar.gz","","","builtin","/nix/store/509khq4vhlijy88l3bzgfxig9v58kv5p-libunistring-1.4.1.tar.gz","['/nix/store/509khq4vhlijy88l3bzgfxig9v58kv5p-libunistring-1.4.1.tar.gz']","/nix/store/9b6fqyahkq36md44m6fwnzvh2xm8666n-libunistring-1.4.1.tar.gz.drv","cpe:2.3:a:libunistring-1.4.1.tar.gz:libunistring-1.4.1.tar.gz::*:*:*:*:*:*:*","pkg:nix/libunistring-1.4.1.tar.gz","https://ftpmirror.gnu.org/libunistring/libunistring-1.4.1.tar.gz","","","","","","","",""
"libuv-1.51.0","libuv","1.51.0","","x86_64-linux","/nix/store/y4v5k2dj6ism3wslc8nh3xmr6b5qw4zm-libuv-1.51.0","['/nix/store/y4v5k2dj6ism3wslc8nh3xmr6b5qw4zm-libuv-1.51.0']","/nix/store/i7snpgr9wa7x8s8zwzjva1nwnpqmyz0g-libuv-1.51.0.drv","cpe:2.3:a:libuv:libuv:1.51.0:*:*:*:*:*:*:*","pkg:nix/libuv@1.51.0","","libuv","1.51.0","https://libuv.org/","False","Multi-platform support library with a focus on asynchronous I/O","mit;isc;bsd2;bsd3;cc-by-40","MIT;ISC;BSD-2-Clause;BSD-3-Clause;CC-BY-4.0",""
"libxcrypt-4.5.2","libxcrypt","4.5.2","","x86_64-linux","/nix/store/isifw3zw5j2vq0962ikdrmb77jilbwcr-libxcrypt-4.5.2","['/nix/store/isifw3zw5j2vq0962ikdrmb77jilbwcr-libxcrypt-4.5.2']","/nix/store/9cpzy1f79r8w2qxap5p1fl6rn7l998gg-libxcrypt-4.5.2.drv","cpe:2.3:a:libxcrypt:libxcrypt:4.5.2:*:*:*:*:*:*:*","pkg:nix/libxcrypt@4.5.2","","libxcrypt","4.5.2","https://github.com/besser82/libxcrypt/","False","Extended crypt library for descrypt, md5crypt, bcrypt, and others","lgpl21Plus","LGPL-2.1-or-later","dottedmag@dottedmag.net;hexa@darmstadt.ccc.de"
"libxcrypt-4.5.2","libxcrypt","4.5.2","","x86_64-linux","/nix/store/qjba22i1zwavkc2rqw64gw7vjx59x649-libxcrypt-4.5.2","['/nix/store/qjba22i1zwavkc2rqw64gw7vjx59x649-libxcrypt-4.5.2']","/nix/store/b2afi5ylgi4pahxgjjw03748nfm0jkbl-libxcrypt-4.5.2.drv","cpe:2.3:a:libxcrypt:libxcrypt:4.5.2:*:*:*:*:*:*:*","pkg:nix/libxcrypt@4.5.2","","libxcrypt","4.5.2","https://github.com/besser82/libxcrypt/","False","Extended crypt library for descrypt, md5crypt, bcrypt, and others","lgpl21Plus","LGPL-2.1-or-later","dottedmag@dottedmag.net;hexa@darmstadt.ccc.de"
"libxcrypt-4.5.2","libxcrypt","4.5.2","","x86_64-linux","/nix/store/fcn7j45ia0vf1x6cjbmmff725xza1l4b-libxcrypt-4.5.2","['/nix/store/fcn7j45ia0vf1x6cjbmmff725xza1l4b-libxcrypt-4.5.2']","/nix/store/jb9k6090lxjx4hblm04bpammsl4r5901-libxcrypt-4.5.2.drv","cpe:2.3:a:libxcrypt:libxcrypt:4.5.2:*:*:*:*:*:*:*","pkg:nix/libxcrypt@4.5.2","","libxcrypt","4.5.2","https://github.com/besser82/libxcrypt/","False","Extended crypt library for descrypt, md5crypt, bcrypt, and others","lgpl21Plus","LGPL-2.1-or-later","dottedmag@dottedmag.net;hexa@darmstadt.ccc.de"
"libxcrypt-4.5.2.tar.xz","libxcrypt-4.5.2.tar.xz","","","builtin","/nix/store/anjj2gxcivlzcpz0idsvz202i2vnxyn9-libxcrypt-4.5.2.tar.xz","['/nix/store/anjj2gxcivlzcpz0idsvz202i2vnxyn9-libxcrypt-4.5.2.tar.xz']","/nix/store/55d91flpk4776srkw66wdx69wll7b5zr-libxcrypt-4.5.2.tar.xz.drv","cpe:2.3:a:libxcrypt-4.5.2.tar.xz:libxcrypt-4.5.2.tar.xz::*:*:*:*:*:*:*","pkg:nix/libxcrypt-4.5.2.tar.xz","https://github.com/besser82/libxcrypt/releases/download/v4.5.2/libxcrypt-4.5.2.tar.xz","","","","","","","",""
"libxml2-2.15.1","libxml2","2.15.1","/nix/store/3jikc07kbx8784rr32l3qnizg9fn17zl-CVE-2026-0990.patch /nix/store/20ixfm8xcjs8v4ayjcbrw8rk4804nbbv-CVE-2026-0992.patch /nix/store/nvkvv7iiar0g0z1if6qpfrxfr8q9bqgm-CVE-2026-0989.patch","x86_64-linux","/nix/store/sfr6nmzr70gxxims699q5ndn5mgwsqy2-libxml2-2.15.1","['/nix/store/sfr6nmzr70gxxims699q5ndn5mgwsqy2-libxml2-2.15.1']","/nix/store/avrk9hxlnlj8mkizmcslz1y1501vxih9-libxml2-2.15.1.drv","cpe:2.3:a:xmlsoft:libxml2:2.15.1:*:*:*:*:*:*:*","pkg:nix/libxml2@2.15.1","","libxml2","2.15.1","https://gitlab.gnome.org/GNOME/libxml2","False","XML parsing library for C","mit","MIT","jtojnar@gmail.com"
"libxslt-1.1.45","libxslt","1.1.45","/nix/store/id4ng0365zcsav1lx4zh7q3bdqgw0vnh-77-Use-a-dedicated-node-type-to-maintain-the-list-of-cached-rv-ts.patch","x86_64-linux","/nix/store/5clh7mqw6lwi9hqn8lfv8i6shrph7z1y-libxslt-1.1.45","['/nix/store/5clh7mqw6lwi9hqn8lfv8i6shrph7z1y-libxslt-1.1.45']","/nix/store/g6jjw4sy9qsxcvlzr7rswqbwwlxzkg2c-libxslt-1.1.45.drv","cpe:2.3:a:xmlsoft:libxslt:1.1.45:*:*:*:*:*:*:*","pkg:nix/libxslt@1.1.45","","libxslt","1.1.45","https://gitlab.gnome.org/GNOME/libxslt","False","C library and tools to do XSL transformations","mit","MIT","jtojnar@gmail.com"
"libxslt-1.1.45.tar.xz","libxslt-1.1.45.tar.xz","","","x86_64-linux","/nix/store/wgfnwj03869aypv2r5xylq7b7vqvvaz7-libxslt-1.1.45.tar.xz","['/nix/store/wgfnwj03869aypv2r5xylq7b7vqvvaz7-libxslt-1.1.45.tar.xz']","/nix/store/9gvfmiyjxai2i4w3wi6fkwwmxafgmbw3-libxslt-1.1.45.tar.xz.drv","cpe:2.3:a:libxslt-1.1.45.tar.xz:libxslt-1.1.45.tar.xz::*:*:*:*:*:*:*","pkg:nix/libxslt-1.1.45.tar.xz","mirror://gnome/sources/libxslt/1.1/libxslt-1.1.45.tar.xz","","","","","","","",""
"libz-sys-1.1.16","libz-sys-1.1.16","","","x86_64-linux","/nix/store/8zh809bvk6p4hhvyswvyfnz4lc4zkjrf-libz-sys-1.1.16","['/nix/store/8zh809bvk6p4hhvyswvyfnz4lc4zkjrf-libz-sys-1.1.16']","/nix/store/vbaymlxm95dv2f60rfkzprrs7bn20311-libz-sys-1.1.16.drv","cpe:2.3:a:libz-sys-1.1.16:libz-sys-1.1.16::*:*:*:*:*:*:*","pkg:nix/libz-sys-1.1.16","","","","","","","","",""
"linux-6.16.7.tar.xz","linux-6.16.7.tar.xz","","","builtin","/nix/store/aw9gdlpapawbn3qcggcn1h2pmxkja1jg-linux-6.16.7.tar.xz","['/nix/store/aw9gdlpapawbn3qcggcn1h2pmxkja1jg-linux-6.16.7.tar.xz']","/nix/store/6a5kk32digd34mdzp729bxkpjipy5mbz-linux-6.16.7.tar.xz.drv","cpe:2.3:a:linux-6.16.7.tar.xz:linux-6.16.7.tar.xz::*:*:*:*:*:*:*","pkg:nix/linux-6.16.7.tar.xz","https://cdn.kernel.org/pub/linux/kernel/v6.x/linux-6.16.7.tar.xz","","","","","","","",""
"linux-6.16.7.tar.xz","linux-6.16.7.tar.xz","","","x86_64-linux","/nix/store/aw9gdlpapawbn3qcggcn1h2pmxkja1jg-linux-6.16.7.tar.xz","['/nix/store/aw9gdlpapawbn3qcggcn1h2pmxkja1jg-linux-6.16.7.tar.xz']","/nix/store/8sjq7njx01ivp9lk5v8dg8a7gkqyyn28-linux-6.16.7.tar.xz.drv","cpe:2.3:a:linux-6.16.7.tar.xz:linux-6.16.7.tar.xz::*:*:*:*:*:*:*","pkg:nix/linux-6.16.7.tar.xz","mirror://kernel/linux/kernel/v6.x/linux-6.16.7.tar.xz","","","","","","","",""
"linux-headers-6.16.7","linux-headers","6.16.7","/nix/store/69lyjyca86317hdsc1rwf3ahn7s5kiyn-no-relocs.patch","x86_64-linux","/nix/store/9a975kwlj5hyfq8y6hsapfaj5pj7g090-linux-headers-6.16.7","['/nix/store/9a975kwlj5hyfq8y6hsapfaj5pj7g090-linux-headers-6.16.7']","/nix/store/6b9vb9fwl2hqqpfzs3i4lbh3m93frhsl-linux-headers-6.16.7.drv","cpe:2.3:a:linux-headers:linux-headers:6.16.7:*:*:*:*:*:*:*","pkg:nix/linux-headers@6.16.7","","linux-headers","6.16.7","","False","Header files and scripts for Linux kernel","gpl2Only","GPL-2.0-only","hi@alyssa.is;me@0upti.me;maximilian@mbosch.me"
"linux-headers-6.16.7","linux-headers","6.16.7","/nix/store/69lyjyca86317hdsc1rwf3ahn7s5kiyn-no-relocs.patch","x86_64-linux","/nix/store/92d18annsnxc9jlydfrxcn9p6231gnfw-linux-headers-6.16.7","['/nix/store/92d18annsnxc9jlydfrxcn9p6231gnfw-linux-headers-6.16.7']","/nix/store/h8jbkz6xcz74rxfvaqk86d5fnhvq8miw-linux-headers-6.16.7.drv","cpe:2.3:a:linux-headers:linux-headers:6.16.7:*:*:*:*:*:*:*","pkg:nix/linux-headers@6.16.7","","linux-headers","6.16.7","","False","Header files and scripts for Linux kernel","gpl2Only","GPL-2.0-only","hi@alyssa.is;me@0upti.me;maximilian@mbosch.me"
"linux-raw-sys-0.4.13","linux-raw-sys-0.4.13","","","x86_64-linux","/nix/store/w2y09kdfycd4wwn6hrz7kw4vl7zhz4bj-linux-raw-sys-0.4.13","['/nix/store/w2y09kdfycd4wwn6hrz7kw4vl7zhz4bj-linux-raw-sys-0.4.13']","/nix/store/dfhm3kmji4650ygrx3h6vlb5cx7s51ai-linux-raw-sys-0.4.13.drv","cpe:2.3:a:linux-raw-sys-0.4.13:linux-raw-sys-0.4.13::*:*:*:*:*:*:*","pkg:nix/linux-raw-sys-0.4.13","","","","","","","","",""
"llvm-21.1.7","llvm","21.1.7","/nix/store/cvqzr3i3m5b3xgni0bv8iby7b6m5lm0n-gnu-install-dirs.patch /nix/store/jh2pda7psaasq85b2rrigmkjdbl8d0a1-llvm-lit-cfg-add-libs-to-dylib-path.patch /nix/store/jqg6d73zcfi5qz70qvnr4raxr336mb1c-lit-shell-script-runner-set-dyld-library-path.patch /nix/store/n2iajpbj02yn11j24jhbyzrb045i0wba-gnu-install-dirs-polly.patch /nix/store/gr73nf6sca9nyzl88x58y3qxrav04yhd-polly-lit-cfg-add-libs-to-dylib-path.patch","x86_64-linux","/nix/store/si0nvglfymx6qkbfxlv7sybyback4nm5-llvm-21.1.7","['/nix/store/si0nvglfymx6qkbfxlv7sybyback4nm5-llvm-21.1.7']","/nix/store/zyx0k6xcsqfsq3l83z9319cgbq9p3hgh-llvm-21.1.7.drv","cpe:2.3:a:llvm:llvm:21.1.7:*:*:*:*:*:*:*","pkg:nix/llvm@21.1.7","","llvm","21.1.7","https://llvm.org/","False","Collection of modular and reusable compiler and toolchain technologies","ncsa;asl20;llvm-exception","NCSA;Apache-2.0;LLVM-exception","tristan.ross@midstall.com;hi@alyssa.is;John.Ericson@Obsidian.Systems;nixpkgs@emily.moe;rrbutani+nix@gmail.com;sternenseemann@systemli.org"
"llvm-src-21.1.7","llvm-src-21.1.7","","","x86_64-linux","/nix/store/l4cv1k2b8bya7z5bmxdx6j23nnm96g84-llvm-src-21.1.7","['/nix/store/l4cv1k2b8bya7z5bmxdx6j23nnm96g84-llvm-src-21.1.7']","/nix/store/q3qhymmir9r8ad2nmyzhqp1fpknxmnsb-llvm-src-21.1.7.drv","cpe:2.3:a:llvm-src-21.1.7:llvm-src-21.1.7::*:*:*:*:*:*:*","pkg:nix/llvm-src-21.1.7","","","","","","","","",""
"llvm-tblgen-21.1.7","llvm-tblgen-21.1.7","","","","/nix/store/5g02pybar04ssx2ynglf7f0cpnx3wfjk-llvm-tblgen-21.1.7","['/nix/store/5g02pybar04ssx2ynglf7f0cpnx3wfjk-llvm-tblgen-21.1.7']","/nix/store/p11h1gasvzr8b4q77pzq4cpp60ivspg8-llvm-tblgen-21.1.7.drv","cpe:2.3:a:llvm-tblgen-21.1.7:llvm-tblgen-21.1.7::*:*:*:*:*:*:*","pkg:nix/llvm-tblgen-21.1.7","","llvm-tblgen","21.1.7","","False","","","",""
"llvm-tblgen-src-21.1.7","llvm-tblgen-src-21.1.7","","","x86_64-linux","/nix/store/h55dkyqlkq6j592lfpk9vrfril0lgprb-llvm-tblgen-src-21.1.7","['/nix/store/h55dkyqlkq6j592lfpk9vrfril0lgprb-llvm-tblgen-src-21.1.7']","/nix/store/q92fllrypr0rkgvz987xsar98nk3l6s5-llvm-tblgen-src-21.1.7.drv","cpe:2.3:a:llvm-tblgen-src-21.1.7:llvm-tblgen-src-21.1.7::*:*:*:*:*:*:*","pkg:nix/llvm-tblgen-src-21.1.7","","","","","","","","",""
"locales-setup-hook.sh","locales-setup-hook.sh","","","x86_64-linux","/nix/store/0z2ib68kcb3vb7jcl6dqmv0gvia85y5h-locales-setup-hook.sh","['/nix/store/0z2ib68kcb3vb7jcl6dqmv0gvia85y5h-locales-setup-hook.sh']","/nix/store/hzxw211bi4gkslhbplkgx3cwqg0fb246-locales-setup-hook.sh.drv","cpe:2.3:a:locales-setup-hook.sh:locales-setup-hook.sh::*:*:*:*:*:*:*","pkg:nix/locales-setup-hook.sh","","","","","","","","",""
"locales-setup-hook.sh","locales-setup-hook.sh","","","x86_64-linux","/nix/store/1c6hn25k2qkmlh0ws0rdvs11alnvn5d1-locales-setup-hook.sh","['/nix/store/1c6hn25k2qkmlh0ws0rdvs11alnvn5d1-locales-setup-hook.sh']","/nix/store/pz8l7g3dv4agcfdd46xnnah14j5p1w8g-locales-setup-hook.sh.drv","cpe:2.3:a:locales-setup-hook.sh:locales-setup-hook.sh::*:*:*:*:*:*:*","pkg:nix/locales-setup-hook.sh","","","","","","","","",""
"log-0.4.21","log-0.4.21","","","x86_64-linux","/nix/store/0n0qx77h4r6nkdx95zf3q07wa4lq4hwb-log-0.4.21","['/nix/store/0n0qx77h4r6nkdx95zf3q07wa4lq4hwb-log-0.4.21']","/nix/store/qrvdrww83jgnjz9mc0wric9gg6l4gwk2-log-0.4.21.drv","cpe:2.3:a:log-0.4.21:log-0.4.21::*:*:*:*:*:*:*","pkg:nix/log-0.4.21","","","","","","","","",""
"lzip-1.25","lzip","1.25","","x86_64-linux","/nix/store/ic4cmd6rjzxmlpnmxy5wcgvsp9bbih1p-lzip-1.25","['/nix/store/ic4cmd6rjzxmlpnmxy5wcgvsp9bbih1p-lzip-1.25']","/nix/store/454a1l7isnbdgl3cb2c1wma8q83byhdv-lzip-1.25.drv","cpe:2.3:a:lzip:lzip:1.25:*:*:*:*:*:*:*","pkg:nix/lzip@1.25","","lzip","1.25","https://www.nongnu.org/lzip/lzip.html","False","Lossless data compressor based on the LZMA algorithm","gpl2Plus","GPL-2.0-or-later","laszlo.vasko@outlook.com"
"lzip-1.25","lzip","1.25","","x86_64-linux","/nix/store/r4yvz7ijbd2dh5mznc4r87w1yy0qm42p-lzip-1.25","['/nix/store/r4yvz7ijbd2dh5mznc4r87w1yy0qm42p-lzip-1.25']","/nix/store/cq4c9z0yh2zx907g1brpyd47k5hrqb3h-lzip-1.25.drv","cpe:2.3:a:lzip:lzip:1.25:*:*:*:*:*:*:*","pkg:nix/lzip@1.25","","lzip","1.25","https://www.nongnu.org/lzip/lzip.html","False","Lossless data compressor based on the LZMA algorithm","gpl2Plus","GPL-2.0-or-later","laszlo.vasko@outlook.com"
"lzip-1.25.tar.gz","lzip-1.25.tar.gz","","","x86_64-linux","/nix/store/8jaj1xfcj1i3sl6m8zh2wn8k0rzxq9nh-lzip-1.25.tar.gz","['/nix/store/8jaj1xfcj1i3sl6m8zh2wn8k0rzxq9nh-lzip-1.25.tar.gz']","/nix/store/11f7n8phyz6mn21yxf0a3fpl9zgg4192-lzip-1.25.tar.gz.drv","cpe:2.3:a:lzip-1.25.tar.gz:lzip-1.25.tar.gz::*:*:*:*:*:*:*","pkg:nix/lzip-1.25.tar.gz","mirror://savannah/lzip/lzip-1.25.tar.gz","","","","","","","",""
"lzip-1.25.tar.gz","lzip-1.25.tar.gz","","","builtin","/nix/store/8jaj1xfcj1i3sl6m8zh2wn8k0rzxq9nh-lzip-1.25.tar.gz","['/nix/store/8jaj1xfcj1i3sl6m8zh2wn8k0rzxq9nh-lzip-1.25.tar.gz']","/nix/store/bsf32582y9rl8wy0dmi6h1lfd0f3qklh-lzip-1.25.tar.gz.drv","cpe:2.3:a:lzip-1.25.tar.gz:lzip-1.25.tar.gz::*:*:*:*:*:*:*","pkg:nix/lzip-1.25.tar.gz","https://download.savannah.gnu.org/releases/lzip/lzip-1.25.tar.gz","","","","","","","",""
"lzo-2.10","lzo","2.10","","x86_64-linux","/nix/store/2psk4874819kmv8x6ykipviyxvbj0xsk-lzo-2.10","['/nix/store/2psk4874819kmv8x6ykipviyxvbj0xsk-lzo-2.10']","/nix/store/hwzspm8hm2pygizlw4my1qjrx7ppwahx-lzo-2.10.drv","cpe:2.3:a:lzo:lzo:2.10:*:*:*:*:*:*:*","pkg:nix/lzo@2.10","","lzo","2.10","http://www.oberhumer.com/opensource/lzo","False","Real-time data (de)compression library","gpl2Plus","GPL-2.0-or-later",""
"lzo-2.10.tar.gz","lzo-2.10.tar.gz","","","x86_64-linux","/nix/store/dyxwzd4w19giqla96hbdiji3d2x4d0c8-lzo-2.10.tar.gz","['/nix/store/dyxwzd4w19giqla96hbdiji3d2x4d0c8-lzo-2.10.tar.gz']","/nix/store/4f1rvs881dzf73bi0vv1d71mv0hsqsba-lzo-2.10.tar.gz.drv","cpe:2.3:a:lzo-2.10.tar.gz:lzo-2.10.tar.gz::*:*:*:*:*:*:*","pkg:nix/lzo-2.10.tar.gz","https://www.oberhumer.com/opensource/lzo/download/lzo-2.10.tar.gz","","","","","","","",""
"m4-1.4.20.tar.bz2","m4-1.4.20.tar.bz2","","","builtin","/nix/store/d3xxm1zkiik0pkv9qijl3wclw4c9khh7-m4-1.4.20.tar.bz2","['/nix/store/d3xxm1zkiik0pkv9qijl3wclw4c9khh7-m4-1.4.20.tar.bz2']","/nix/store/j54kvd8mlj8cl9ycvlkh5987fqvzl4p5-m4-1.4.20.tar.bz2.drv","cpe:2.3:a:m4-1.4.20.tar.bz2:m4-1.4.20.tar.bz2::*:*:*:*:*:*:*","pkg:nix/m4-1.4.20.tar.bz2","https://ftpmirror.gnu.org/m4/m4-1.4.20.tar.bz2","","","","","","","",""
"m4-1.4.20.tar.bz2","m4-1.4.20.tar.bz2","","","x86_64-linux","/nix/store/d3xxm1zkiik0pkv9qijl3wclw4c9khh7-m4-1.4.20.tar.bz2","['/nix/store/d3xxm1zkiik0pkv9qijl3wclw4c9khh7-m4-1.4.20.tar.bz2']","/nix/store/lf6d77f3xnnw0a1a99vj5ljlp9fqhg8y-m4-1.4.20.tar.bz2.drv","cpe:2.3:a:m4-1.4.20.tar.bz2:m4-1.4.20.tar.bz2::*:*:*:*:*:*:*","pkg:nix/m4-1.4.20.tar.bz2","mirror://gnu/m4/m4-1.4.20.tar.bz2","","","","","","","",""
"mailcap-2.1.54","mailcap","2.1.54","","x86_64-linux","/nix/store/7g2rwy25wdndxy3zr7q8d49bxyjbzcw0-mailcap-2.1.54","['/nix/store/7g2rwy25wdndxy3zr7q8d49bxyjbzcw0-mailcap-2.1.54']","/nix/store/gribg4vmbzfmddqvcnfwya0x25dpvimz-mailcap-2.1.54.drv","cpe:2.3:a:mailcap:mailcap:2.1.54:*:*:*:*:*:*:*","pkg:nix/mailcap@2.1.54","","mailcap","2.1.54","https://pagure.io/mailcap","False","Helper application and MIME type associations for file types","mit","MIT","c0bw3b@gmail.com"
"mailcap-2.1.54.tar.xz","mailcap-2.1.54.tar.xz","","","x86_64-linux","/nix/store/abq2547v74d9sxwj3z4i4yr5hm6hrrr1-mailcap-2.1.54.tar.xz","['/nix/store/abq2547v74d9sxwj3z4i4yr5hm6hrrr1-mailcap-2.1.54.tar.xz']","/nix/store/g4yvdp5i57xmmz6pagka3k4nrnz279wi-mailcap-2.1.54.tar.xz.drv","cpe:2.3:a:mailcap-2.1.54.tar.xz:mailcap-2.1.54.tar.xz::*:*:*:*:*:*:*","pkg:nix/mailcap-2.1.54.tar.xz","https://releases.pagure.org/mailcap/mailcap-2.1.54.tar.xz","","","","","","","",""
"make-4.4.1.tar.gz","make-4.4.1.tar.gz","","","builtin","/nix/store/0avnvyc7pkcr4pjqws7hwpy87m6wlnjc-make-4.4.1.tar.gz","['/nix/store/0avnvyc7pkcr4pjqws7hwpy87m6wlnjc-make-4.4.1.tar.gz']","/nix/store/cxh8cwlp0z4a7xl6bk7zsqr7ci1hzdq6-make-4.4.1.tar.gz.drv","cpe:2.3:a:make-4.4.1.tar.gz:make-4.4.1.tar.gz::*:*:*:*:*:*:*","pkg:nix/make-4.4.1.tar.gz","https://ftpmirror.gnu.org/make/make-4.4.1.tar.gz","","","","","","","",""
"make-binary-wrapper-hook","make-binary-wrapper-hook","","","x86_64-linux","/nix/store/14ral1rxxihyhbffa7rygv9ymd35babc-make-binary-wrapper-hook","['/nix/store/14ral1rxxihyhbffa7rygv9ymd35babc-make-binary-wrapper-hook']","/nix/store/sd9qzzv8cd6xnl58152xw9fcz4fa4brl-make-binary-wrapper-hook.drv","cpe:2.3:a:make-binary-wrapper-hook:make-binary-wrapper-hook::*:*:*:*:*:*:*","pkg:nix/make-binary-wrapper-hook","","make-binary-wrapper-hook","","","False","","","",""
"make-shell-wrapper-hook","make-shell-wrapper-hook","","","x86_64-linux","/nix/store/cr88wlrkbxi9w05pdrn1lhywm0payr6a-make-shell-wrapper-hook","['/nix/store/cr88wlrkbxi9w05pdrn1lhywm0payr6a-make-shell-wrapper-hook']","/nix/store/4bi0zx3hsjn6rak32ggbm5yplfdy931l-make-shell-wrapper-hook.drv","cpe:2.3:a:make-shell-wrapper-hook:make-shell-wrapper-hook::*:*:*:*:*:*:*","pkg:nix/make-shell-wrapper-hook","","make-shell-wrapper-hook","","","False","","","",""
"make-shell-wrapper-hook","make-shell-wrapper-hook","","","x86_64-linux","/nix/store/5xk1n7bw6y25szrwkjbdpppxrdchjjrq-make-shell-wrapper-hook","['/nix/store/5xk1n7bw6y25szrwkjbdpppxrdchjjrq-make-shell-wrapper-hook']","/nix/store/pvb5s75k09r933l2rqy5c5i77d0x5ai6-make-shell-wrapper-hook.drv","cpe:2.3:a:make-shell-wrapper-hook:make-shell-wrapper-hook::*:*:*:*:*:*:*","pkg:nix/make-shell-wrapper-hook","","make-shell-wrapper-hook","","","False","","","",""
"man-fix.patch","man-fix.patch","","","x86_64-linux","/nix/store/d3gh8y8k0y5kq8pxd8hmjsall6rzympc-man-fix.patch","['/nix/store/d3gh8y8k0y5kq8pxd8hmjsall6rzympc-man-fix.patch']","/nix/store/c6xsfmpy4rbchz4srlg1klw0ld9qdxyb-man-fix.patch.drv","cpe:2.3:a:man-fix.patch:man-fix.patch::*:*:*:*:*:*:*","pkg:nix/man-fix.patch","https://github.com/facebook/zstd/commit/6af3842118ea5325480b403213b2a9fbed3d3d74.patch","","","","","","","",""
"mccabe-0.7.0.tar.gz","mccabe-0.7.0.tar.gz","","","x86_64-linux","/nix/store/ji6sif56j8ydxrcdjgad907bmxgn9kga-mccabe-0.7.0.tar.gz","['/nix/store/ji6sif56j8ydxrcdjgad907bmxgn9kga-mccabe-0.7.0.tar.gz']","/nix/store/dyr4v9biyiac8700f426hfqbsycimys5-mccabe-0.7.0.tar.gz.drv","cpe:2.3:a:mccabe-0.7.0.tar.gz:mccabe-0.7.0.tar.gz::*:*:*:*:*:*:*","pkg:nix/mccabe-0.7.0.tar.gz","mirror://pypi/m/mccabe/mccabe-0.7.0.tar.gz","","","","","","","",""
"memchr-2.7.2","memchr-2.7.2","","","x86_64-linux","/nix/store/bwvpjidpy8d7svhqnyaxsp4fhcaqbv5x-memchr-2.7.2","['/nix/store/bwvpjidpy8d7svhqnyaxsp4fhcaqbv5x-memchr-2.7.2']","/nix/store/7xbyj56sfdnf7gjcm1fkn9mqszadwwqb-memchr-2.7.2.drv","cpe:2.3:a:memchr-2.7.2:memchr-2.7.2::*:*:*:*:*:*:*","pkg:nix/memchr-2.7.2","","","","","","","","",""
